ticks,turtles,healthy turtles,exposed turtles,infected turtles,immune turtles,masked turtles
381,1499,181,47,179,1092,1499
382,1500,175,48,182,1095,1500
383,1500,178,46,182,1094,1500
384,1500,174,46,189,1091,1500
385,1500,168,48,187,1097,1500
386,1496,168,47,173,1108,1496
387,1500,176,42,175,1107,1500
388,1496,181,39,171,1105,1496
389,1500,190,33,174,1103,1500
390,1499,194,33,168,1104,1499
391,1498,193,35,167,1103,1498
392,1500,196,35,162,1107,1500
393,1500,193,40,160,1107,1500
394,1500,194,42,161,1103,1500
395,1500,194,43,165,1098,1500
396,1499,200,34,166,1099,1499
397,1498,202,36,164,1096,1498
398,1500,209,42,161,1088,1500
399,1500,209,45,159,1087,1500
400,1499,212,50,151,1086,1499
401,1499,219,50,150,1080,1499
402,1499,217,42,161,1079,1499
403,1500,221,41,158,1080,1500
404,1500,216,47,156,1081,1500
405,1500,209,50,162,1079,1500
406,1499,205,57,162,1075,1499
407,1499,207,58,163,1071,1499
408,1500,204,55,176,1065,1500
409,1499,206,49,181,1063,1499
410,1496,214,46,181,1055,1496
411,1499,215,47,189,1048,1499
412,1499,218,55,190,1036,1499
413,1498,223,55,190,1030,1498
414,1500,222,62,195,1021,1500
415,1500,216,66,203,1015,1500
416,1498,219,63,201,1015,1498
417,1499,227,63,200,1009,1499
418,1499,219,60,211,1009,1499
419,1495,220,58,216,1001,1495
420,1500,218,61,222,999,1500
421,1499,217,66,225,991,1499
422,1500,223,61,221,995,1500
423,1500,223,59,224,994,1500
424,1498,219,64,225,990,1498
425,1491,209,68,226,988,1491
426,1497,221,69,226,981,1497
427,1499,214,65,235,985,1499
428,1499,203,65,248,983,1499
429,1500,203,65,246,986,1500
430,1499,201,68,237,993,1499
431,1500,192,69,248,991,1500
432,1500,199,60,250,991,1500
433,1495,192,60,247,996,1495
434,1492,183,68,247,994,1492
435,1497,185,68,251,993,1497
436,1500,184,71,248,997,1500
437,1500,187,60,256,997,1500
438,1500,182,71,254,993,1500
439,1500,184,67,255,994,1500
440,1499,172,71,263,993,1499
441,1497,179,71,255,992,1497
442,1496,176,66,254,1000,1496
443,1497,175,69,257,996,1497
444,1500,196,59,265,980,1500
445,1496,201,55,262,978,1496
446,1496,202,59,259,976,1496
447,1497,202,61,258,976,1497
448,1496,206,67,253,970,1496
449,1500,225,61,251,963,1500
450,1500,215,64,263,958,1500
451,1497,212,67,254,964,1497
452,1499,227,77,250,945,1499
453,1499,234,75,250,940,1499
454,1499,237,69,253,940,1499
455,1498,234,70,262,932,1498
456,1499,244,73,261,921,1499
457,1496,242,88,253,913,1496
458,1500,242,97,252,909,1500
459,1496,242,92,262,900,1496
460,1497,238,95,265,899,1497
461,1499,240,91,282,886,1499
462,1499,230,98,294,877,1499
463,1500,218,108,305,869,1500
464,1495,216,97,309,873,1495
465,1490,210,100,317,863,1490
466,1498,208,106,334,850,1498
467,1497,196,101,347,853,1497
468,1494,197,99,350,848,1494
469,1495,189,95,360,851,1495
470,1498,184,97,366,851,1498
471,1499,179,93,376,851,1499
472,1498,159,94,392,853,1498
473,1491,152,93,385,861,1491
474,1491,149,91,389,862,1491
475,1483,143,82,385,873,1483
476,1480,139,78,389,874,1480
477,1470,137,79,382,872,1470
478,1469,132,79,372,886,1469
479,1467,131,68,367,901,1467
480,1474,140,51,370,913,1474
481,1474,133,59,354,928,1474
482,1474,135,63,342,934,1474
483,1473,144,66,322,941,1473
484,1466,141,68,310,947,1466
485,1462,144,52,311,955,1462
486,1463,148,54,293,968,1463
487,1464,146,52,290,976,1464
488,1461,146,59,278,978,1461
489,1453,149,60,259,985,1453
490,1448,150,54,250,994,1448
491,1451,144,56,247,1004,1451
492,1445,138,48,250,1009,1445
493,1440,135,58,239,1008,1440
494,1436,147,56,222,1011,1436
495,1439,152,52,224,1011,1439
496,1446,156,55,222,1013,1446
497,1445,151,57,226,1011,1445
498,1447,156,53,228,1010,1447
499,1450,163,53,215,1019,1450
500,1454,162,49,218,1025,1454
501,1461,172,48,215,1026,1461
502,1462,166,58,213,1025,1462
503,1465,163,66,213,1023,1465
504,1469,165,69,209,1026,1469
505,1468,165,69,215,1019,1468
506,1466,174,63,210,1019,1466
507,1473,177,61,216,1019,1473
508,1480,183,51,228,1018,1480
509,1479,176,57,225,1021,1479
510,1484,170,68,225,1021,1484
511,1493,185,65,220,1023,1493
512,1491,181,67,222,1021,1491
513,1495,180,66,229,1020,1495
514,1490,173,58,234,1025,1490
515,1499,178,55,236,1030,1499
516,1500,179,54,236,1031,1500
517,1500,175,47,247,1031,1500
518,1500,170,45,248,1037,1500
519,1496,175,51,237,1033,1496
520,1499,183,49,232,1035,1499
521,1497,180,49,231,1037,1497
522,1499,181,58,216,1044,1499
523,1498,179,58,217,1044,1498
524,1498,180,53,220,1045,1498
525,1500,178,49,224,1049,1500
526,1499,174,48,223,1054,1499
527,1497,171,46,217,1063,1497
528,1489,172,46,205,1066,1489
529,1493,179,44,204,1066,1493
530,1500,183,48,198,1071,1500
531,1493,176,48,190,1079,1493
532,1498,171,54,192,1081,1498
533,1500,173,54,193,1080,1500
534,1498,168,52,191,1087,1498
535,1500,172,44,195,1089,1500
536,1500,177,39,201,1083,1500
537,1500,183,35,194,1088,1500
538,1500,183,36,190,1091,1500
539,1500,183,34,186,1097,1500
540,1497,177,43,178,1099,1497
541,1498,171,52,171,1104,1498
542,1499,181,50,169,1099,1499
543,1500,183,50,168,1099,1500
544,1500,177,45,181,1097,1500
545,1500,177,44,177,1102,1500
546,1499,178,45,172,1104,1499
547,1500,181,39,176,1104,1500
548,1497,180,39,175,1103,1497
549,1497,188,42,167,1100,1497
550,1499,204,36,165,1094,1499
551,1500,204,38,166,1092,1500
552,1500,205,46,163,1086,1500
553,1498,211,47,161,1079,1498
554,1497,210,45,165,1077,1497
555,1500,215,40,173,1072,1500
556,1499,212,47,174,1066,1499
557,1500,215,47,174,1064,1500
558,1500,225,44,165,1066,1500
559,1498,233,35,169,1061,1498
560,1500,236,35,169,1060,1500
561,1500,241,37,166,1056,1500
562,1500,254,34,164,1048,1500
563,1500,252,39,161,1048,1500
564,1498,241,50,160,1047,1498
565,1500,242,52,161,1045,1500
566,1500,237,61,161,1041,1500
567,1500,232,60,170,1038,1500
568,1500,236,50,177,1037,1500
569,1500,232,55,176,1037,1500
570,1497,227,55,182,1033,1497
571,1497,227,65,180,1025,1497
572,1499,223,70,185,1021,1499
573,1500,223,71,185,1021,1500
574,1500,227,65,195,1013,1500
575,1500,213,69,204,1014,1500
576,1498,211,59,217,1011,1498
577,1500,217,61,221,1001,1500
578,1500,217,56,231,996,1500
579,1498,213,52,239,994,1498
580,1500,206,65,242,987,1500
581,1500,205,66,238,991,1500
582,1500,204,63,236,997,1500
583,1498,202,60,241,995,1498
584,1499,208,57,244,990,1499
585,1500,200,60,247,993,1500
586,1500,190,65,244,1001,1500
587,1500,187,58,249,1006,1500
588,1498,198,51,247,1002,1498
589,1500,203,55,240,1002,1500
590,1498,210,52,234,1002,1498
591,1498,202,56,238,1002,1498
592,1495,208,60,227,1000,1495
593,1491,204,64,225,998,1491
594,1498,210,65,228,995,1498
595,1498,206,77,230,985,1498
596,1494,208,73,233,980,1494
597,1500,216,68,231,985,1500
598,1497,224,68,230,975,1497
599,1495,230,58,243,964,1495
600,1498,241,60,247,950,1498
601,1493,252,64,240,937,1493
602,1498,256,67,241,934,1498
603,1498,259,70,243,926,1498
604,1500,259,72,245,924,1500
605,1499,262,64,250,923,1499
606,1500,269,68,255,908,1500
607,1500,260,74,257,909,1500
608,1500,260,71,265,904,1500
609,1500,256,85,262,897,1500
610,1499,243,101,263,892,1499
611,1498,242,98,272,886,1498
612,1498,241,95,277,885,1498
613,1494,237,87,279,891,1494
614,1495,233,85,289,888,1495
615,1500,229,78,304,889,1500
616,1499,207,91,307,894,1499
617,1500,188,104,310,898,1500
618,1500,181,104,314,901,1500
619,1497,176,101,322,898,1497
620,1500,180,91,337,892,1500
621,1500,168,85,351,896,1500
622,1499,159,88,348,904,1499
623,1500,151,83,359,907,1500
624,1494,147,78,360,909,1494
625,1497,146,73,359,919,1497
626,1499,152,73,355,919,1499
627,1494,143,74,346,931,1494
628,1493,145,71,340,937,1493
629,1490,141,74,331,944,1490
630,1499,137,83,327,952,1499
631,1500,129,80,335,956,1500
632,1500,127,80,329,964,1500
633,1494,130,74,321,969,1494
634,1486,125,62,320,979,1486
635,1491,140,54,306,991,1491
636,1487,146,50,301,990,1487
637,1485,144,53,293,995,1485
638,1480,145,55,286,994,1480
639,1485,152,61,271,1001,1485
640,1480,150,65,263,1002,1480
641,1476,155,49,266,1006,1476
642,1472,166,49,259,998,1472
643,1476,173,42,260,1001,1476
644,1481,171,55,252,1003,1481
645,1476,176,58,236,1006,1476
646,1471,182,54,233,1002,1471
647,1468,194,48,228,998,1468
648,1464,193,49,216,1006,1464
649,1461,191,49,213,1008,1461
650,1468,199,52,208,1009,1468
651,1473,206,56,204,1007,1473
652,1477,208,55,207,1007,1477
653,1482,210,54,211,1007,1482
654,1491,215,61,209,1006,1491
655,1496,222,54,207,1013,1496
656,1499,217,61,207,1014,1499
657,1497,221,63,198,1015,1497
658,1500,224,55,211,1010,1500
659,1500,217,62,215,1006,1500
660,1500,214,57,220,1009,1500
661,1500,221,57,217,1005,1500
662,1498,213,62,215,1008,1498
663,1500,210,59,221,1010,1500
664,1497,205,62,220,1010,1497
665,1500,208,61,224,1007,1500
666,1499,204,62,227,1006,1499
667,1500,203,61,232,1004,1500
668,1497,198,59,236,1004,1497
669,1496,201,63,229,1003,1496
670,1498,202,59,235,1002,1498
671,1500,195,64,238,1003,1500
672,1496,195,59,233,1009,1496
673,1498,194,59,232,1013,1498
674,1496,198,52,228,1018,1496
675,1497,187,53,236,1021,1497
676,1497,182,59,235,1021,1497
677,1499,184,70,222,1023,1499
678,1499,180,74,228,1017,1499
679,1500,179,65,234,1022,1500
680,1495,179,60,229,1027,1495
681,1496,175,54,236,1031,1496
682,1497,167,59,237,1034,1497
683,1500,166,69,235,1030,1500
684,1495,158,69,233,1035,1495
685,1498,167,57,240,1034,1498
686,1500,173,51,238,1038,1500
687,1498,176,41,244,1037,1498
688,1500,176,39,245,1040,1500
689,1499,177,46,232,1044,1499
690,1497,177,45,228,1047,1497
691,1500,175,51,230,1044,1500
692,1496,168,47,233,1048,1496
693,1500,177,51,220,1052,1500
694,1500,173,52,218,1057,1500
695,1497,180,48,208,1061,1497
696,1498,174,51,207,1066,1498
697,1498,165,53,209,1071,1498
698,1500,171,47,206,1076,1500
699,1499,167,50,198,1084,1499
700,1500,167,47,198,1088,1500
701,1499,168,50,191,1090,1499
702,1500,170,52,185,1093,1500
703,1500,167,47,193,1093,1500
704,1498,165,46,195,1092,1498
705,1499,162,44,202,1091,1499
706,1498,173,47,194,1084,1498
707,1500,182,45,195,1078,1500
708,1500,180,45,194,1081,1500
709,1500,188,38,195,1079,1500
710,1498,198,33,193,1074,1498
711,1500,195,43,187,1075,1500
712,1499,197,44,183,1075,1499
713,1500,197,48,181,1074,1500
714,1500,204,47,175,1074,1500
715,1499,206,42,182,1069,1499
716,1499,204,52,176,1067,1499
717,1499,210,47,178,1064,1499
718,1500,211,52,175,1062,1500
719,1497,213,46,174,1064,1497
720,1500,208,51,175,1066,1500
721,1500,206,52,177,1065,1500
722,1500,199,54,183,1064,1500
723,1498,196,55,181,1066,1498
724,1499,194,64,177,1064,1499
725,1499,199,57,188,1055,1499
726,1499,196,55,195,1053,1499
727,1499,198,56,199,1046,1499
728,1499,203,47,204,1045,1499
729,1499,204,46,201,1048,1499
730,1499,201,47,210,1041,1499
731,1496,190,54,206,1046,1496
732,1496,188,61,205,1042,1496
733,1495,198,56,204,1037,1495
734,1500,202,53,209,1036,1500
735,1499,190,61,211,1037,1499
736,1498,198,53,210,1037,1498
737,1500,206,51,205,1038,1500
738,1499,202,47,215,1035,1499
739,1498,207,45,216,1030,1498
740,1499,198,57,208,1036,1499
741,1500,199,66,199,1036,1500
742,1498,207,58,205,1028,1498
743,1498,200,65,202,1031,1498
744,1499,194,64,212,1029,1499
745,1500,201,67,211,1021,1500
746,1500,202,69,216,1013,1500
747,1500,209,60,227,1004,1500
748,1497,208,64,226,999,1497
749,1499,213,69,226,991,1499
750,1499,219,65,229,986,1499
751,1499,219,66,235,979,1499
752,1495,224,62,236,973,1495
753,1491,231,60,233,967,1491
754,1496,236,69,241,950,1496
755,1500,240,78,252,930,1500
756,1498,238,76,249,935,1498
757,1499,230,84,252,933,1499
758,1496,226,77,257,936,1496
759,1496,224,78,266,928,1496
760,1500,219,77,273,931,1500
761,1490,214,78,268,930,1490
762,1495,206,77,281,931,1495
763,1498,211,76,282,929,1498
764,1498,215,65,285,933,1498
765,1498,203,72,291,932,1498
766,1498,201,67,293,937,1498
767,1499,195,75,290,939,1499
768,1497,198,80,288,931,1497
769,1494,186,79,299,930,1494
770,1498,188,79,298,933,1498
771,1498,185,83,299,931,1498
772,1493,175,80,298,940,1493
773,1500,181,71,299,949,1500
774,1499,178,68,299,954,1499
775,1497,179,68,301,949,1497
776,1492,177,68,290,957,1492
777,1496,176,73,291,956,1496
778,1491,177,68,283,963,1491
779,1495,177,64,284,970,1495
780,1498,182,62,282,972,1498
781,1500,173,64,287,976,1500
782,1498,161,79,285,973,1498
783,1499,156,87,275,981,1499
784,1498,152,81,278,987,1498
785,1496,145,74,289,988,1496
786,1494,156,61,284,993,1494
787,1497,158,55,283,1001,1497
788,1495,159,48,280,1008,1495
789,1492,152,57,271,1012,1492
790,1496,152,64,265,1015,1496
791,1499,150,65,264,1020,1499
792,1498,144,72,266,1016,1498
793,1494,151,65,262,1016,1494
794,1499,154,63,260,1022,1499
795,1498,153,55,261,1029,1498
796,1499,150,52,268,1029,1499
797,1498,158,49,264,1027,1498
798,1497,153,55,254,1035,1497
799,1491,155,56,242,1038,1491
800,1500,160,62,234,1044,1500
801,1498,164,63,225,1046,1498
802,1496,168,57,226,1045,1496
803,1496,165,55,230,1046,1496
804,1499,169,57,232,1041,1499
805,1498,168,53,232,1045,1498
806,1496,165,60,227,1044,1496
807,1497,161,55,230,1051,1497
808,1500,170,56,222,1052,1500
809,1498,171,57,218,1052,1498
810,1497,178,47,219,1053,1497
811,1496,175,50,216,1055,1496
812,1498,182,42,222,1052,1498
813,1500,189,45,217,1049,1500
814,1499,194,44,216,1045,1499
815,1500,201,45,215,1039,1500
816,1495,205,48,203,1039,1495
817,1494,207,47,201,1039,1494
818,1499,219,40,204,1036,1499
819,1500,223,46,198,1033,1500
820,1499,221,45,201,1032,1499
821,1500,231,51,188,1030,1500
822,1499,226,62,189,1022,1499
823,1499,221,63,189,1026,1499
824,1500,223,62,181,1034,1500
825,1499,218,61,187,1033,1499
826,1497,217,50,193,1037,1497
827,1500,212,58,195,1035,1500
828,1500,212,57,195,1036,1500
829,1499,209,61,199,1030,1499
830,1500,200,65,210,1025,1500
831,1494,187,76,208,1023,1494
832,1499,198,70,208,1023,1499
833,1499,198,63,218,1020,1499
834,1499,199,58,226,1016,1499
835,1499,196,50,239,1014,1499
836,1497,186,57,240,1014,1497
837,1499,181,62,238,1018,1499
838,1500,183,54,241,1022,1500
839,1499,188,52,237,1022,1499
840,1497,180,50,236,1031,1497
841,1500,180,53,234,1033,1500
842,1498,172,66,232,1028,1498
843,1500,182,60,230,1028,1500
844,1497,178,59,230,1030,1497
